,comment,sentiment,text
1598,第一次来大悦城这家店，去过很多次娜娜家，还是最喜欢去一店，虽然地方小但是那里感觉很温馨，每次去都点的奶酪关系，这家也没有，沙拉也越来越缩水，几片培根而已，华夫饼做的还可以，奶油很好吃，最爱吃那个墨鱼汁面，今天换了个烟花妓女面，名字有点怪，但是味道真不错，酸甜咸辣口，最后这个铁板芝士鸡吃着有点腻了，味道还可以，娜娜家的料都给的很足，所以吃着吃着就会腻了，而且这边环境很嘈杂，像民园那家的漫咖啡，都是敞开式的大厅，不过是我去过回头率最高的餐厅了，继续支持！,1,第一次 来 大悦 城 这家 店 ， 去过 很 多次 娜娜 家 ， 还是 最 喜欢 去 一店 ， 虽然 地方 小 但是 那里 感觉 很 温馨 ， 每次 去 都 点 的 奶酪 关系 ， 这家 也 没有 ， 沙拉 也 越来越 缩水 ， 几片 培根 而已 ， 华夫 饼 做 的 还 可以 ， 奶油 很 好吃 ， 最爱 吃 那个 墨鱼 汁面 ， 今天 换 了 个 烟花 妓女 面 ， 名字 有点 怪 ， 但是 味道 真不错 ， 酸甜 咸辣口 ， 最后 这个 铁板 芝士 鸡 吃 着 有点 腻 了 ， 味道 还 可以 ， 娜娜 家 的 料 都 给 的 很 足 ， 所以 吃 着 吃 着 就 会 腻 了 ， 而且 这边 环境 很 嘈杂 ， 像 民园 那家 的 漫 咖啡 ， 都 是 敞开式 的 大厅 ， 不过 是 我 去过 回头率 最高 的 餐厅 了 ， 继续 支持 ！
1599,第二次来点了几个特色，味道挺好，特别是秘制猪脚，都很有特色，棒棒哒,1,第二次 来点 了 几个 特色 ， 味道 挺 好 ， 特别 是 秘制 猪脚 ， 都 很 有 特色 ， 棒棒 哒
1600,除了味道还可以，真的没有任何优点，之前上的西瓜汁几乎是水果烂掉的味道，菜上的极其的慢，而且在我们之后点那个菜的人都上了给我们还没上，都已经吃饱了菜还都没上完，总之感觉服务员服务意识很差，有待改进吧！,0,除了 味道 还 可以 ， 真的 没有 任何 优点 ， 之前 上 的 西瓜汁 几乎 是 水果 烂掉 的 味道 ， 菜 上 的 极其 的 慢 ， 而且 在 我们 之后 点 那个 菜 的 人 都 上 了 给 我们 还 没上 ， 都 已经 吃饱 了 菜 还 都 没 上 完 ， 总之 感觉 服务员 服务 意识 很差 ， 有待 改进 吧 ！
1601,店大欺客啊！点菜员還好，迎宾太差了，人没来齐还不让进，明明有很多空位。在天津找一家有服务水准的店真难啊,0,店大欺客 啊 ！ 点菜 员 還好 ， 迎宾 太差 了 ， 人 没来 齐 还 不让 进 ， 明明 有 很多 空位 。 在 天津 找 一家 有 服务 水准 的 店 真难 啊
1602,今天给两星是因为服务员服务的问题。点菜时服务员过来没拿点菜机，我问他记得住吗？他说记得住，点的快更好。结果点完菜过一会儿说忘了给下单，得重点，直接导致了锅包肉不能点了。再坚持要锅包肉的情况下，服务员说半个小时，问半个小时一定能有吗？服务员又回答有就给加上。点菜这两件事彻底让我觉得堵心。从他家差不多开业就来了好几次，和朋友和家人，一开始觉得还不错，可是后来服务越来越跟不上，服务员脸色好看的不多，中午吃饭给的水是有水锈味儿的，熏排骨上来是凉的。可能生意太好了，店大各方面就跟不上了吧。,0,今天 给 两星 是因为 服务员 服务 的 问题 。 点菜 时 服务员 过来 没 拿 点菜 机 ， 我 问 他 记得住 吗 ？ 他 说 记得住 ， 点 的 快 更好 。 结果 点 完菜 过 一会儿 说 忘 了 给 下单 ， 得 重点 ， 直接 导致 了 锅包肉 不能 点 了 。 再 坚持 要 锅包肉 的 情况 下 ， 服务员 说 半个 小时 ， 问 半个 小时 一定 能 有 吗 ？ 服务员 又 回答 有 就 给 加上 。 点菜 这 两件事 彻底 让 我 觉得 堵心 。 从 他家 差不多 开业 就 来 了 好 几次 ， 和 朋友 和 家人 ， 一 开始 觉得 还 不错 ， 可是 后来 服务 越来越 跟不上 ， 服务员 脸色 好看 的 不 多 ， 中午 吃饭 给 的 水 是 有 水锈 味儿 的 ， 熏 排骨 上来 是 凉 的 。 可能 生意 太好了 ， 店大 各 方面 就 跟不上 了 吧 。
1603,上个月末我和朋友去大悦城5楼骑鹅公社的娜娜家吃饭，我们大概中午12点半到的，前面已经有两位排队的了，拿完号儿我们就在骑鹅公社逛了逛，回来时刚好到号儿。彩虹沙拉，不错👌我喜欢。奶油蘑菇汤，每次必点。焗土豆泥，还不错。烟花妓女意面，微辣，我感觉一般。烤牛排罗勒调味饭，之前在乐宾店朋友点过，我尝了觉得不错，这次点了感觉就是吃多了会腻。西班牙海鲜焗饭，这个饭上的最慢，等了好久，不过味道还行，我就是闲剥虾麻烦。奶油罐子，这次感觉挺好吃的。总体来说还不错，就是都是甜的，吃多了会腻。,1,上个月 末 我 和 朋友 去 大悦 城 5 楼 骑鹅 公社 的 娜娜 家 吃饭 ， 我们 大概 中午 12 点半到 的 ， 前面 已经 有 两位 排队 的 了 ， 拿 完号 儿 我们 就 在 骑鹅 公社 逛 了 逛 ， 回来 时 刚好 到 号 儿 。 彩虹 沙拉 ， 不错 👌 我 喜欢 。 奶油 蘑菇 汤 ， 每次 必点 。 焗 土豆泥 ， 还 不错 。 烟花 妓女 意 面 ， 微辣 ， 我 感觉 一般 。 烤 牛排 罗勒 调味 饭 ， 之前 在 乐宾店 朋友 点 过 ， 我尝 了 觉得 不错 ， 这次 点 了 感觉 就是 吃 多 了 会 腻 。 西班牙 海鲜 焗 饭 ， 这个 饭上 的 最慢 ， 等 了 好久 ， 不过 味道 还 行 ， 我 就是 闲 剥虾 麻烦 。 奶油 罐子 ， 这次 感觉 挺好吃 的 。 总体 来说 还 不错 ， 就是 都 是 甜 的 ， 吃 多 了 会 腻 。
1604,排队排了一个半小时，点餐没有菜单，需要微信关注一个公众号以后才能点餐，Wi-Fi也不怎么好用，图片根本就无法刷新出来。看来没带手机想吃饭都不容易，而且主菜只有两个。洗手间还在商场里，需要跑出去。整个过程下来感觉整个人都不好了……,0,排队 排 了 一个半 小时 ， 点餐 没有 菜单 ， 需要 微信 关注 一个 公众 号 以后 才能 点餐 ， Wi - Fi 也 不怎么 好用 ， 图片 根本 就 无法 刷新 出来 。 看来 没带 手机 想 吃饭 都 不 容易 ， 而且 主菜 只有 两个 。 洗手间 还 在 商场 里 ， 需要 跑出去 。 整个 过程 下来 感觉 整个 人 都 不好 了 … …
1605,服务太差，一个菜半小时上不来，最后服务员说弄错了，无语啊……,0,服务 太 差 ， 一个 菜 半小时 上不来 ， 最后 服务员 说 弄错 了 ， 无语 啊 … …
1606,10月4日，我们3人去吃的，到家后都拉肚子，还恶心，以后不会再去了。,0,10 月 4 日 ， 我们 3 人去 吃 的 ， 到家 后 都 拉肚子 ， 还 恶心 ， 以后 不会 再 去 了 。
1607,蛋糕好干，颗粒好粗，38元极度不值，第戎完爆，饮品真的只喝了几口，就全是冰了，我好渴好不好，难道只有主食好吃，不过它应该没有机会被我宠幸了，其他分店也被波及,0,蛋糕 好 干 ， 颗粒 好 粗 ， 38 元 极度 不值 ， 第戎 完爆 ， 饮品 真的 只 喝 了 几口 ， 就 全是 冰 了 ， 我 好 渴 好不好 ， 难道 只有 主食 好吃 ， 不过 它 应该 没有 机会 被 我 宠幸 了 ， 其他 分店 也 被 波及
1608,如果能打负分的话一定给他打负分，可惜没有！跟朋友聚会去的这家自助、大周五的差不多8点应该也不是很晚吧，几个人进去后东西都没有什么了，服务员也不怎么给添新的！有的都凉了！这不说，最主要是卫生真太成问题了、本来就没有什么东西所以吃到也不是很多、但是吃完回去路上就开始胃口不舒服、朋友也是一样的症状！还有朋友拉肚子了！我和一个朋友是回家就吐了！幸好回家吃了胃药！真不敢想像怎么通过的卫生检疫！这种真的千万不要带老人小孩吃！太不让人放心了！而且最后的水果也没有吃到因为没有！固定的几种烤肉也没有给上齐全！很多都没给上、有的还是凉的！就上了点玉米、鸡肉、鸡翅、什么羊排、羊肉都没有、上的几种肉少的可怜都！还特别咸！东西都这么差劲了服务还差得要命！本来用餐时间就不长、然后服务员还老在旁边催！那么多人吃东西拿了虾什么的有的拨都壳什么的服务员也说剩菜、非要扣押金！这个也不说了、里面东西有的被人弄的乱七八糟也没人收拾！总之就是差差差差差死了！大家真的不要再去了！不然真不知道会吃出什么病来！,0,如果 能 打 负分 的话 一定 给 他 打 负分 ， 可惜 没有 ！ 跟 朋友 聚会 去 的 这家 自助 、 大 周五 的 差不多 8 点 应该 也 不是 很晚 吧 ， 几个 人 进去 后 东西 都 没有 什么 了 ， 服务员 也 不怎么 给 添 新 的 ！ 有 的 都 凉 了 ！ 这 不 说 ， 最 主要 是 卫生 真太 成问题 了 、 本来 就 没有 什么 东西 所以 吃 到 也 不是 很多 、 但是 吃 完 回去 路上 就 开始 胃口 不 舒服 、 朋友 也 是 一样 的 症状 ！ 还有 朋友 拉肚子 了 ！ 我 和 一个 朋友 是 回家 就 吐 了 ！ 幸好 回家 吃 了 胃药 ！ 真 不敢想像 怎么 通过 的 卫生 检疫 ！ 这种 真的 千万 不要 带 老人 小孩 吃 ！ 太 不让 人 放心 了 ！ 而且 最后 的 水果 也 没有 吃 到 因为 没有 ！ 固定 的 几种 烤肉 也 没有 给 上 齐全 ！ 很多 都 没 给 上 、 有 的 还是 凉 的 ！ 就 上 了 点 玉米 、 鸡肉 、 鸡翅 、 什么 羊排 、 羊肉 都 没有 、 上 的 几种 肉少 的 可怜 都 ！ 还 特别 咸 ！ 东西 都 这么 差劲 了 服务 还 差得 要命 ！ 本来 用餐 时间 就 不长 、 然后 服务员 还 老 在 旁边 催 ！ 那么 多人 吃 东西 拿 了 虾 什么 的 有 的 拨 都 壳 什么 的 服务员 也 说 剩菜 、 非 要 扣押 金 ！ 这个 也 不 说 了 、 里面 东西 有 的 被 人 弄 的 乱七八糟 也 没人 收拾 ！ 总之 就是 差差 差差 差 死 了 ！ 大家 真的 不要 再 去 了 ！ 不然 真不知道 会 吃 出 什么 病来 ！
1609,看了这么多的好评如潮，我都感觉自己去的跟你们去的并不是一个店了。我们是五个人中午过去吃的。我并不是真的想这个时间写点评。一直上吐下泻到现在。并且问了同去的一个人，跟我也是一样的症状。我感觉，大家自助需谨慎吧。,0,看 了 这么 多 的 好评 如潮 ， 我 都 感觉 自己 去 的 跟 你们 去 的 并 不是 一个 店 了 。 我们 是 五个 人 中午 过去 吃 的 。 我 并 不是 真的 想 这个 时间 写 点评 。 一直 上吐下泻 到 现在 。 并且 问 了 同去 的 一个 人 ， 跟 我 也 是 一样 的 症状 。 我 感觉 ， 大家 自助 需谨慎 吧 。
1610,羊排很新鲜，口感很好，芝士焗薯泥也很好吃，很赞！,1,羊排 很 新鲜 ， 口感 很 好 ， 芝士 焗 薯泥 也 很 好吃 ， 很赞 ！
1611,坐落的地点繁华，菜量大，味道好。,1,坐落 的 地点 繁华 ， 菜量 大 ， 味道 好 。
1612,下次再也不想去了，人多，环境嘈杂，饭菜味道油腻且甜到齁儿,0,下次 再也 不想 去 了 ， 人多 ， 环境 嘈杂 ， 饭菜 味道 油腻 且 甜 到 齁 儿
1613,下班后一个人去吃顿晚餐，很久没有去过北李，犹豫再三决定进去吃，之前去还是恒隆开业的时候，那时候排队很火爆，菜品的质量也还好，但不知道为什么任何餐饮好像3.4年都是瓶颈，熏排骨上来的是凉的，要的是小份像是凑出来的一样，要了个专业下饭菜，好油，里面的肉也都是肥肥的，吃起来很腻，总之体验太差了，应该不会再去了，餐饮不能这么做，要做久，持之以恒的品质和服务真的很重要。,0,下班 后 一个 人去 吃顿 晚餐 ， 很久没 有 去过 北李 ， 犹豫 再三 决定 进去 吃 ， 之前 去 还是 恒隆 开业 的 时候 ， 那 时候 排队 很 火爆 ， 菜品 的 质量 也 还好 ， 但 不 知道 为什么 任何 餐饮 好像 3.4 年 都 是 瓶颈 ， 熏 排骨 上来 的 是 凉 的 ， 要 的 是 小份 像是 凑 出来 的 一样 ， 要 了 个 专业 下 饭菜 ， 好油 ， 里面 的 肉 也 都 是 肥肥的 ， 吃 起来 很腻 ， 总之 体验 太差 了 ， 应该 不会 再 去 了 ， 餐饮 不能 这么 做 ， 要 做 久 ， 持之以恒 的 品质 和 服务 真的 很 重要 。
1614,真想骂街，吃着半截菜里竟然出现了夜毛或X毛的东西，可真行点菜服务员一看晚了还说做不了了，建议孕妇慎来竟然吃出这种毛发来，还有服务员这态度你们老板知道吗？,0,真想 骂街 ， 吃 着 半截 菜里 竟然 出现 了 夜 毛 或 X 毛 的 东西 ， 可真行 点菜 服务员 一看 晚 了 还 说 做不了 了 ， 建议 孕妇 慎来 竟然 吃 出 这种 毛发 来 ， 还有 服务员 这 态度 你们 老板 知道 吗 ？
1615,味道一般，平时去都要等位，罐子价位小贵。,0,味道 一般 ， 平时 去 都 要 等位 ， 罐子 价位 小贵 。
1616,还是没吃上奶酪罐子-_-#继续努力-～,1,还是 没 吃 上 奶酪 罐子 - _ - # 继续 努力 - ～
1617,哎哎，怀着满满的心情给朋友过生，结果红酒不让喝，怎么都不能通融捏，做生意不会变通怎么赚钱捏，上菜又极极慢，平板点餐网速又极极慢呐，莫法再来了……,0,哎 哎 ， 怀着 满满的 心情 给 朋友 过生 ， 结果 红酒 不让 喝 ， 怎么 都 不能 通融 捏 ， 做生意 不会 变通 怎么 赚钱 捏 ， 上菜 又 极 极慢 ， 平板 点餐 网速 又 极 极慢 呐 ， 莫法 再 来 了 … …
1618,服务态度也很好  吃的东西也不错  种类多  就是水果不甜  但是我觉得比其他自助还要好  以前就在大连吃过  和大连装修味道差不多  冲这个味道还会去吃,1,服务态度 也 很 好     吃 的 东西 也 不错     种类 多     就是 水果 不甜     但是 我 觉得 比 其他 自助 还要 好     以前 就 在 大连 吃 过     和 大连 装修 味道 差不多     冲 这个 味道 还会 去 吃
1619,😎辉哥带你吃遍天津之～柒號馆😎地址：哈尔滨道139号(滨江商厦后面 山东路与新华路 中间)交通：开车到门口基本不可能，可以选择恒隆停车走过去，很近的，地铁控，可以地铁3号线和平路地铁站下车往滨江道方向走环境：他家的装修很时尚，年轻人应该都会喜欢，尤其他家的防***规则很有趣😁服务：他家太火了，基本11点半以后基本就拿不到号儿了，这点他家老板挺厚道的，不瞎放号，省得都白等😂口味：说实话，我认为味道不出奇，菜品的颜值只有“馋鱼密虾”还可以，味道也是，就这个还可以，蜂芥口味，我很喜欢，希望下次回天津，他还是天津菜热搜第一，口味也可以提高综合评价：一家营销手段极佳的天津菜馆！我从深圳半年多回去一次，满心期盼的天津菜味道！有点儿让我失望！,1,😎 辉哥 带 你 吃 遍 天津 之 ～ 柒號馆 😎 地址 ： 哈尔滨 道 139 号 ( 滨江 商厦 后面   山东 路 与 新华路   中间 ) 交通 ： 开车 到 门口 基本 不 可能 ， 可以 选择 恒隆 停车 走 过去 ， 很近 的 ， 地铁 控 ， 可以 地铁 3 号线 和平路 地铁站 下车 往 滨江道 方向 走 环境 ： 他家 的 装修 很 时尚 ， 年轻人 应该 都 会 喜欢 ， 尤其 他家 的 防 * * * 规则 很 有趣 😁 服务 ： 他家 太火 了 ， 基本 11 点半 以后 基本 就 拿 不到 号儿 了 ， 这点 他家 老板 挺 厚道 的 ， 不 瞎 放号 ， 省得 都 白 等 😂 口味 ： 说实话 ， 我 认为 味道 不 出奇 ， 菜品 的 颜值 只有 “ 馋 鱼密 虾 ” 还 可以 ， 味道 也 是 ， 就 这个 还 可以 ， 蜂 芥 口味 ， 我 很 喜欢 ， 希望 下次 回 天津 ， 他 还是 天津 菜 热 搜 第一 ， 口味 也 可以 提高 综合 评价 ： 一家 营销 手段 极佳 的 天津 菜馆 ！ 我 从 深圳 半年 多 回去 一次 ， 满心 期盼 的 天津 菜 味道 ！ 有点儿 让 我 失望 ！
