text,sentiment,source,target
点 的 都 是 招牌菜 ， 量 大 ， 符合 北方 人 口味 ， 特别 喜欢 手 抓 饼 ， 酥 而且 是 甜 的 有奶 香味 ， 熏 排骨 也 很 好吃 ， 带 着 手套 慢慢 啃,1,点 ,的 都 是 招牌菜 ， 量 大 ， 符合 北方 人 口味 ， 特别 喜欢 手 抓 饼 ， 酥 而且 是 甜 的 有奶 香味 ， 熏 排骨 也 很 好吃 ， 带 着 手套 慢慢 啃
总体 印象 太 差劲 ， 锅包肉 等 了 一个多 小时 ， 之间 催 了 两次 也 无动于衷 ， 从 餐具 到 碗 勺 ， 一一 都 得 催 着 要 ， 这些 高分 是 怎么 评 的 ， 别 被 高分 上当,0,总体 ,印象 太 差劲 ， 锅包肉 等 了 一个多 小时 ， 之间 催 了 两次 也 无动于衷 ， 从 餐具 到 碗 勺 ， 一一 都 得 催 着 要 ， 这些 高分 是 怎么 评 的 ， 别 被 高分 上当
还 不错 ， 就是 咸了 点 ， 酸菜 不太 好吃 ， 铁板 茄子 不 理想,1,还 ,不错 ， 就是 咸了 点 ， 酸菜 不太 好吃 ， 铁板 茄子 不 理想
有点 腻 吃 一点 就 吃不下 了 。   奶酪 放太多 了 吧 也许 是,1,有点 ,腻 吃 一点 就 吃不下 了 。   奶酪 放太多 了 吧 也许 是
第一次 来 很 火 的 娜娜 家 ， 大悦 城店 更是 火上 加火 ， 上次 周六 晚上 不到 七点 来 的 ， 都 不 发号 了 ， 这次 我们 决定 早 来 ， 下午 四点 多 就 到 了 没想到 拿 了 号 前面 还是 要 等 十桌 ， 等 了 大概 四十分钟 进去 的 ， 还 安排 的 一个 靠窗 的 位置 ， 朋友 说 光线 不 适合 拍照 ， 后来 看到 有 一桌 位置 很 好 的 走 了 我们 就 换过去 了 ， 沙发 真是太 舒服 了 ！ 我们 因为 看 其他人 评论 说 娜娜 家量 大 就 没有 多点 ， 奶酪 罐子 实在 太 美味 了 朋友 说 吃 完 都 还 想 把 罐子 舔 一遍 呢 ！ 还有 那个 著名 的 意面 ， 口味 很 独特 ， 不过 有些 辣 ， 不太 适合 我 。 彩虹 沙拉 确实 好大 一份 ， 材料 很多很多 真是太 实在 了 ！ 芝士 薯泥 香 糯 可口 ！ 柠檬 鸡 肉质 柔软 香嫩 ， 实在 好吃 ！ 总之 这次 我们 点 的 都 是 大家 很 推荐 的 ， 下次 再 来 试试 其他 菜品 ！,1,第一次 ,来 很 火 的 娜娜 家 ， 大悦 城店 更是 火上 加火 ， 上次 周六 晚上 不到 七点 来 的 ， 都 不 发号 了 ， 这次 我们 决定 早 来 ， 下午 四点 多 就 到 了 没想到 拿 了 号 前面 还是 要 等 十桌 ， 等 了 大概 四十分钟 进去 的 ， 还 安排 的 一个 靠窗 的 位置 ， 朋友 说 光线 不 适合 拍照 ， 后来 看到 有 一桌 位置 很 好 的 走 了 我们 就 换过去 了 ， 沙发 真是太 舒服 了 ！ 我们 因为 看 其他人 评论 说 娜娜 家量 大 就 没有 多点 ， 奶酪 罐子 实在 太 美味 了 朋友 说 吃 完 都 还 想 把 罐子 舔 一遍 呢 ！ 还有 那个 著名 的 意面 ， 口味 很 独特 ， 不过 有些 辣 ， 不太 适合 我 。 彩虹 沙拉 确实 好大 一份 ， 材料 很多很多 真是太 实在 了 ！ 芝士 薯泥 香 糯 可口 ！ 柠檬 鸡 肉质 柔软 香嫩 ， 实在 好吃 ！ 总之 这次 我们 点 的 都 是 大家 很 推荐 的 ， 下次 再 来 试试 其他 菜品 ！
不能 刷卡 ， 不能 微信 ！ 只能 支付宝 ， 现金 ！ 信号 还 不好 ！,0,不能 ,刷卡 ， 不能 微信 ！ 只能 支付宝 ， 现金 ！ 信号 还 不好 ！
垃圾 餐厅   服务 太 差   以后 都 别去了   亲身 体会   人多 了 不 知道 自己 怎么回事 了,0,垃圾 ,餐厅   服务 太 差   以后 都 别去了   亲身 体会   人多 了 不 知道 自己 怎么回事 了
好吃 ！ 每次 来 必点 的 是 馋 鱼 那个 虾 和 剔牙 鸡 ， 也 算是 店里 的 特色 了 吧 。 环境 也 适合 两三 好友 小聚 ， 我 已经 带 了 不同 的 好友 来 这 聚餐 三四次 了 ， 大家 都 说好 ！ 哈哈哈 。 第一次 来 的 时候 点 了 魔鬼 奶茶 ， 那个 盛 奶茶 的 骷髅头 瓶子 还 能 带走 。 下次 还会 带 好 朋友 来 ！,1,好吃 ,！ 每次 来 必点 的 是 馋 鱼 那个 虾 和 剔牙 鸡 ， 也 算是 店里 的 特色 了 吧 。 环境 也 适合 两三 好友 小聚 ， 我 已经 带 了 不同 的 好友 来 这 聚餐 三四次 了 ， 大家 都 说好 ！ 哈哈哈 。 第一次 来 的 时候 点 了 魔鬼 奶茶 ， 那个 盛 奶茶 的 骷髅头 瓶子 还 能 带走 。 下次 还会 带 好 朋友 来 ！
黄金周 前一天 去 吃 的 北 李 ， 去 的 早 所以 也 没 排队 。 看 菜单 感觉 每个 都 好 好吃 但是 又 不 知道 点 啥 ， 最后 纠结 出 了 三个 菜 ， 结果 三个 菜 都 不 太 满意 ... 婆家 豆腐 ， 我 不 爱 吃豆腐 ， 不 做 点评 ， 但是 男票 说 很 一般 。 铁板烧 汁 茄 夹 ， 油 ， 很油 ， 非常 油 ， 吃 两个 茄 夹 就 油 的 没 胃口 了 。 味道 还 可以 ， 就是 太太 太太 油 。 锅包肉 ， 就是 醋 里脊 。 肉炸 的 太太 硬 了 ， 吃 的 很 费劲 ， 而且 面太多肉 太少 ， 也 很 油 。 总之 很 失望 ， 不 值得 排 很 久 的 队来 吃 。 也 可能 是 不 符合 我们 的 口味 ， 不会 再来 吃 了,0,黄金周 ,前一天 去 吃 的 北 李 ， 去 的 早 所以 也 没 排队 。 看 菜单 感觉 每个 都 好 好吃 但是 又 不 知道 点 啥 ， 最后 纠结 出 了 三个 菜 ， 结果 三个 菜 都 不 太 满意 ... 婆家 豆腐 ， 我 不 爱 吃豆腐 ， 不 做 点评 ， 但是 男票 说 很 一般 。 铁板烧 汁 茄 夹 ， 油 ， 很油 ， 非常 油 ， 吃 两个 茄 夹 就 油 的 没 胃口 了 。 味道 还 可以 ， 就是 太太 太太 油 。 锅包肉 ， 就是 醋 里脊 。 肉炸 的 太太 硬 了 ， 吃 的 很 费劲 ， 而且 面太多肉 太少 ， 也 很 油 。 总之 很 失望 ， 不 值得 排 很 久 的 队来 吃 。 也 可能 是 不 符合 我们 的 口味 ， 不会 再来 吃 了
一般 吧       之前 去 的       人 倒 挺 多 ...     就 炸鸡 还 行     还是 属于 那种 刚炸 出来 就 没 了 那种     炸 的 东西 都 是 很多 人 在 等     一 出来 就 一堆 人 抢 。 我 觉得 一般 这店     没有 宣传 的 那么 好 ...   尝尝鲜 就 完 了,0,一般 ,吧       之前 去 的       人 倒 挺 多 ...     就 炸鸡 还 行     还是 属于 那种 刚炸 出来 就 没 了 那种     炸 的 东西 都 是 很多 人 在 等     一 出来 就 一堆 人 抢 。 我 觉得 一般 这店     没有 宣传 的 那么 好 ...   尝尝鲜 就 完 了
朋友 一直 闹腾 去 吃 娜娜 家 ， 说 一直 没 吃 上 … 等 了 会儿 ， 就 进去 了 ， 大桌 比较 少 ， 因为 人多 ， 尝 了 很多 东西 ， 图 都 放不下 了 ～ 彩虹 沙拉 还 可以 ， 但 不 喜欢 里面 的 咸 奶酪 ， 奶酪 罐子 基本上 是 每桌 必点 的 ， 还 不错 啦 ～ 但 盆友 不 太 喜欢 ， 还点 了 樱花 芝士 蛋糕 ， 就是 都 还 可以 ， 没有 很 惊艳 ～ 就是 点 的 甜食 太多 了 ， 太腻 了 … 芝士 焗 薯泥 ， 厚厚的 一层 ， 剩 了 很多 ， 实在 吃不下 了 ～ 照烧 柠檬 鸡 很 喜欢 ， 喜欢 柠檬 酸酸的 和 鸡肉 一起 吃 ， 烟花 妓女 意面 算 好吃 的 了 ， 我 就是 觉得 面 有点 硬 ， 北海道 温泉 意 面 里面 有 芥末 ， 汤 味道 不错 ， 有 淡淡的 芥末 ， 就是 面 没什么 味道 ， 西班牙 海鲜 饭 也 还 可以 的 … 点 的 喝 的 都 不 好喝 ， 放 了 好多 冰块 ， 味道 都 是 一样 的 ～ 娜娜 家 就是 味道 都 还 可以 ， 但 没有 惊艳 的 地方 … …,1,朋友 ,一直 闹腾 去 吃 娜娜 家 ， 说 一直 没 吃 上 … 等 了 会儿 ， 就 进去 了 ， 大桌 比较 少 ， 因为 人多 ， 尝 了 很多 东西 ， 图 都 放不下 了 ～ 彩虹 沙拉 还 可以 ， 但 不 喜欢 里面 的 咸 奶酪 ， 奶酪 罐子 基本上 是 每桌 必点 的 ， 还 不错 啦 ～ 但 盆友 不 太 喜欢 ， 还点 了 樱花 芝士 蛋糕 ， 就是 都 还 可以 ， 没有 很 惊艳 ～ 就是 点 的 甜食 太多 了 ， 太腻 了 … 芝士 焗 薯泥 ， 厚厚的 一层 ， 剩 了 很多 ， 实在 吃不下 了 ～ 照烧 柠檬 鸡 很 喜欢 ， 喜欢 柠檬 酸酸的 和 鸡肉 一起 吃 ， 烟花 妓女 意面 算 好吃 的 了 ， 我 就是 觉得 面 有点 硬 ， 北海道 温泉 意 面 里面 有 芥末 ， 汤 味道 不错 ， 有 淡淡的 芥末 ， 就是 面 没什么 味道 ， 西班牙 海鲜 饭 也 还 可以 的 … 点 的 喝 的 都 不 好喝 ， 放 了 好多 冰块 ， 味道 都 是 一样 的 ～ 娜娜 家 就是 味道 都 还 可以 ， 但 没有 惊艳 的 地方 … …
第一次 来 大悦 城 这家 店 ， 去过 很 多次 娜娜 家 ， 还是 最 喜欢 去 一店 ， 虽然 地方 小 但是 那里 感觉 很 温馨 ， 每次 去 都 点 的 奶酪 关系 ， 这家 也 没有 ， 沙拉 也 越来越 缩水 ， 几片 培根 而已 ， 华夫 饼 做 的 还 可以 ， 奶油 很 好吃 ， 最爱 吃 那个 墨鱼 汁面 ， 今天 换 了 个 烟花 妓女 面 ， 名字 有点 怪 ， 但是 味道 真不错 ， 酸甜 咸辣口 ， 最后 这个 铁板 芝士 鸡 吃 着 有点 腻 了 ， 味道 还 可以 ， 娜娜 家 的 料 都 给 的 很 足 ， 所以 吃 着 吃 着 就 会 腻 了 ， 而且 这边 环境 很 嘈杂 ， 像 民园 那家 的 漫 咖啡 ， 都 是 敞开式 的 大厅 ， 不过 是 我 去过 回头率 最高 的 餐厅 了 ， 继续 支持 ！,1,第一次 ,来 大悦 城 这家 店 ， 去过 很 多次 娜娜 家 ， 还是 最 喜欢 去 一店 ， 虽然 地方 小 但是 那里 感觉 很 温馨 ， 每次 去 都 点 的 奶酪 关系 ， 这家 也 没有 ， 沙拉 也 越来越 缩水 ， 几片 培根 而已 ， 华夫 饼 做 的 还 可以 ， 奶油 很 好吃 ， 最爱 吃 那个 墨鱼 汁面 ， 今天 换 了 个 烟花 妓女 面 ， 名字 有点 怪 ， 但是 味道 真不错 ， 酸甜 咸辣口 ， 最后 这个 铁板 芝士 鸡 吃 着 有点 腻 了 ， 味道 还 可以 ， 娜娜 家 的 料 都 给 的 很 足 ， 所以 吃 着 吃 着 就 会 腻 了 ， 而且 这边 环境 很 嘈杂 ， 像 民园 那家 的 漫 咖啡 ， 都 是 敞开式 的 大厅 ， 不过 是 我 去过 回头率 最高 的 餐厅 了 ， 继续 支持 ！
第二次 来点 了 几个 特色 ， 味道 挺 好 ， 特别 是 秘制 猪脚 ， 都 很 有 特色 ， 棒棒 哒,1,第二次 ,来点 了 几个 特色 ， 味道 挺 好 ， 特别 是 秘制 猪脚 ， 都 很 有 特色 ， 棒棒 哒
除了 味道 还 可以 ， 真的 没有 任何 优点 ， 之前 上 的 西瓜汁 几乎 是 水果 烂掉 的 味道 ， 菜 上 的 极其 的 慢 ， 而且 在 我们 之后 点 那个 菜 的 人 都 上 了 给 我们 还 没上 ， 都 已经 吃饱 了 菜 还 都 没 上 完 ， 总之 感觉 服务员 服务 意识 很差 ， 有待 改进 吧 ！,0,除了 ,味道 还 可以 ， 真的 没有 任何 优点 ， 之前 上 的 西瓜汁 几乎 是 水果 烂掉 的 味道 ， 菜 上 的 极其 的 慢 ， 而且 在 我们 之后 点 那个 菜 的 人 都 上 了 给 我们 还 没上 ， 都 已经 吃饱 了 菜 还 都 没 上 完 ， 总之 感觉 服务员 服务 意识 很差 ， 有待 改进 吧 ！
店大欺客 啊 ！ 点菜 员 還好 ， 迎宾 太差 了 ， 人 没来 齐 还 不让 进 ， 明明 有 很多 空位 。 在 天津 找 一家 有 服务 水准 的 店 真难 啊,0,店大欺客 ,啊 ！ 点菜 员 還好 ， 迎宾 太差 了 ， 人 没来 齐 还 不让 进 ， 明明 有 很多 空位 。 在 天津 找 一家 有 服务 水准 的 店 真难 啊
今天 给 两星 是因为 服务员 服务 的 问题 。 点菜 时 服务员 过来 没 拿 点菜 机 ， 我 问 他 记得住 吗 ？ 他 说 记得住 ， 点 的 快 更好 。 结果 点 完菜 过 一会儿 说 忘 了 给 下单 ， 得 重点 ， 直接 导致 了 锅包肉 不能 点 了 。 再 坚持 要 锅包肉 的 情况 下 ， 服务员 说 半个 小时 ， 问 半个 小时 一定 能 有 吗 ？ 服务员 又 回答 有 就 给 加上 。 点菜 这 两件事 彻底 让 我 觉得 堵心 。 从 他家 差不多 开业 就 来 了 好 几次 ， 和 朋友 和 家人 ， 一 开始 觉得 还 不错 ， 可是 后来 服务 越来越 跟不上 ， 服务员 脸色 好看 的 不 多 ， 中午 吃饭 给 的 水 是 有 水锈 味儿 的 ， 熏 排骨 上来 是 凉 的 。 可能 生意 太好了 ， 店大 各 方面 就 跟不上 了 吧 。,0,今天 ,给 两星 是因为 服务员 服务 的 问题 。 点菜 时 服务员 过来 没 拿 点菜 机 ， 我 问 他 记得住 吗 ？ 他 说 记得住 ， 点 的 快 更好 。 结果 点 完菜 过 一会儿 说 忘 了 给 下单 ， 得 重点 ， 直接 导致 了 锅包肉 不能 点 了 。 再 坚持 要 锅包肉 的 情况 下 ， 服务员 说 半个 小时 ， 问 半个 小时 一定 能 有 吗 ？ 服务员 又 回答 有 就 给 加上 。 点菜 这 两件事 彻底 让 我 觉得 堵心 。 从 他家 差不多 开业 就 来 了 好 几次 ， 和 朋友 和 家人 ， 一 开始 觉得 还 不错 ， 可是 后来 服务 越来越 跟不上 ， 服务员 脸色 好看 的 不 多 ， 中午 吃饭 给 的 水 是 有 水锈 味儿 的 ， 熏 排骨 上来 是 凉 的 。 可能 生意 太好了 ， 店大 各 方面 就 跟不上 了 吧 。
上个月 末 我 和 朋友 去 大悦 城 5 楼 骑鹅 公社 的 娜娜 家 吃饭 ， 我们 大概 中午 12 点半到 的 ， 前面 已经 有 两位 排队 的 了 ， 拿 完号 儿 我们 就 在 骑鹅 公社 逛 了 逛 ， 回来 时 刚好 到 号 儿 。 彩虹 沙拉 ， 不错 👌 我 喜欢 。 奶油 蘑菇 汤 ， 每次 必点 。 焗 土豆泥 ， 还 不错 。 烟花 妓女 意 面 ， 微辣 ， 我 感觉 一般 。 烤 牛排 罗勒 调味 饭 ， 之前 在 乐宾店 朋友 点 过 ， 我尝 了 觉得 不错 ， 这次 点 了 感觉 就是 吃 多 了 会 腻 。 西班牙 海鲜 焗 饭 ， 这个 饭上 的 最慢 ， 等 了 好久 ， 不过 味道 还 行 ， 我 就是 闲 剥虾 麻烦 。 奶油 罐子 ， 这次 感觉 挺好吃 的 。 总体 来说 还 不错 ， 就是 都 是 甜 的 ， 吃 多 了 会 腻 。,1,上个月 ,末 我 和 朋友 去 大悦 城 5 楼 骑鹅 公社 的 娜娜 家 吃饭 ， 我们 大概 中午 12 点半到 的 ， 前面 已经 有 两位 排队 的 了 ， 拿 完号 儿 我们 就 在 骑鹅 公社 逛 了 逛 ， 回来 时 刚好 到 号 儿 。 彩虹 沙拉 ， 不错 👌 我 喜欢 。 奶油 蘑菇 汤 ， 每次 必点 。 焗 土豆泥 ， 还 不错 。 烟花 妓女 意 面 ， 微辣 ， 我 感觉 一般 。 烤 牛排 罗勒 调味 饭 ， 之前 在 乐宾店 朋友 点 过 ， 我尝 了 觉得 不错 ， 这次 点 了 感觉 就是 吃 多 了 会 腻 。 西班牙 海鲜 焗 饭 ， 这个 饭上 的 最慢 ， 等 了 好久 ， 不过 味道 还 行 ， 我 就是 闲 剥虾 麻烦 。 奶油 罐子 ， 这次 感觉 挺好吃 的 。 总体 来说 还 不错 ， 就是 都 是 甜 的 ， 吃 多 了 会 腻 。
排队 排 了 一个半 小时 ， 点餐 没有 菜单 ， 需要 微信 关注 一个 公众 号 以后 才能 点餐 ， Wi - Fi 也 不怎么 好用 ， 图片 根本 就 无法 刷新 出来 。 看来 没带 手机 想 吃饭 都 不 容易 ， 而且 主菜 只有 两个 。 洗手间 还 在 商场 里 ， 需要 跑出去 。 整个 过程 下来 感觉 整个 人 都 不好 了 … …,0,排队 ,排 了 一个半 小时 ， 点餐 没有 菜单 ， 需要 微信 关注 一个 公众 号 以后 才能 点餐 ， Wi - Fi 也 不怎么 好用 ， 图片 根本 就 无法 刷新 出来 。 看来 没带 手机 想 吃饭 都 不 容易 ， 而且 主菜 只有 两个 。 洗手间 还 在 商场 里 ， 需要 跑出去 。 整个 过程 下来 感觉 整个 人 都 不好 了 … …
服务 太 差 ， 一个 菜 半小时 上不来 ， 最后 服务员 说 弄错 了 ， 无语 啊 … …,0,服务 ,太 差 ， 一个 菜 半小时 上不来 ， 最后 服务员 说 弄错 了 ， 无语 啊 … …
10 月 4 日 ， 我们 3 人去 吃 的 ， 到家 后 都 拉肚子 ， 还 恶心 ， 以后 不会 再 去 了 。,0,NA,10 月 4 日 ， 我们 3 人去 吃 的 ， 到家 后 都 拉肚子 ， 还 恶心 ， 以后 不会 再 去 了 。
蛋糕 好 干 ， 颗粒 好 粗 ， 38 元 极度 不值 ， 第戎 完爆 ， 饮品 真的 只 喝 了 几口 ， 就 全是 冰 了 ， 我 好 渴 好不好 ， 难道 只有 主食 好吃 ， 不过 它 应该 没有 机会 被 我 宠幸 了 ， 其他 分店 也 被 波及,0,蛋糕 ,好 干 ， 颗粒 好 粗 ， 38 元 极度 不值 ， 第戎 完爆 ， 饮品 真的 只 喝 了 几口 ， 就 全是 冰 了 ， 我 好 渴 好不好 ， 难道 只有 主食 好吃 ， 不过 它 应该 没有 机会 被 我 宠幸 了 ， 其他 分店 也 被 波及
如果 能 打 负分 的话 一定 给 他 打 负分 ， 可惜 没有 ！ 跟 朋友 聚会 去 的 这家 自助 、 大 周五 的 差不多 8 点 应该 也 不是 很晚 吧 ， 几个 人 进去 后 东西 都 没有 什么 了 ， 服务员 也 不怎么 给 添 新 的 ！ 有 的 都 凉 了 ！ 这 不 说 ， 最 主要 是 卫生 真太 成问题 了 、 本来 就 没有 什么 东西 所以 吃 到 也 不是 很多 、 但是 吃 完 回去 路上 就 开始 胃口 不 舒服 、 朋友 也 是 一样 的 症状 ！ 还有 朋友 拉肚子 了 ！ 我 和 一个 朋友 是 回家 就 吐 了 ！ 幸好 回家 吃 了 胃药 ！ 真 不敢想像 怎么 通过 的 卫生 检疫 ！ 这种 真的 千万 不要 带 老人 小孩 吃 ！ 太 不让 人 放心 了 ！ 而且 最后 的 水果 也 没有 吃 到 因为 没有 ！ 固定 的 几种 烤肉 也 没有 给 上 齐全 ！ 很多 都 没 给 上 、 有 的 还是 凉 的 ！ 就 上 了 点 玉米 、 鸡肉 、 鸡翅 、 什么 羊排 、 羊肉 都 没有 、 上 的 几种 肉少 的 可怜 都 ！ 还 特别 咸 ！ 东西 都 这么 差劲 了 服务 还 差得 要命 ！ 本来 用餐 时间 就 不长 、 然后 服务员 还 老 在 旁边 催 ！ 那么 多人 吃 东西 拿 了 虾 什么 的 有 的 拨 都 壳 什么 的 服务员 也 说 剩菜 、 非 要 扣押 金 ！ 这个 也 不 说 了 、 里面 东西 有 的 被 人 弄 的 乱七八糟 也 没人 收拾 ！ 总之 就是 差差 差差 差 死 了 ！ 大家 真的 不要 再 去 了 ！ 不然 真不知道 会 吃 出 什么 病来 ！,0,如果 ,能 打 负分 的话 一定 给 他 打 负分 ， 可惜 没有 ！ 跟 朋友 聚会 去 的 这家 自助 、 大 周五 的 差不多 8 点 应该 也 不是 很晚 吧 ， 几个 人 进去 后 东西 都 没有 什么 了 ， 服务员 也 不怎么 给 添 新 的 ！ 有 的 都 凉 了 ！ 这 不 说 ， 最 主要 是 卫生 真太 成问题 了 、 本来 就 没有 什么 东西 所以 吃 到 也 不是 很多 、 但是 吃 完 回去 路上 就 开始 胃口 不 舒服 、 朋友 也 是 一样 的 症状 ！ 还有 朋友 拉肚子 了 ！ 我 和 一个 朋友 是 回家 就 吐 了 ！ 幸好 回家 吃 了 胃药 ！ 真 不敢想像 怎么 通过 的 卫生 检疫 ！ 这种 真的 千万 不要 带 老人 小孩 吃 ！ 太 不让 人 放心 了 ！ 而且 最后 的 水果 也 没有 吃 到 因为 没有 ！ 固定 的 几种 烤肉 也 没有 给 上 齐全 ！ 很多 都 没 给 上 、 有 的 还是 凉 的 ！ 就 上 了 点 玉米 、 鸡肉 、 鸡翅 、 什么 羊排 、 羊肉 都 没有 、 上 的 几种 肉少 的 可怜 都 ！ 还 特别 咸 ！ 东西 都 这么 差劲 了 服务 还 差得 要命 ！ 本来 用餐 时间 就 不长 、 然后 服务员 还 老 在 旁边 催 ！ 那么 多人 吃 东西 拿 了 虾 什么 的 有 的 拨 都 壳 什么 的 服务员 也 说 剩菜 、 非 要 扣押 金 ！ 这个 也 不 说 了 、 里面 东西 有 的 被 人 弄 的 乱七八糟 也 没人 收拾 ！ 总之 就是 差差 差差 差 死 了 ！ 大家 真的 不要 再 去 了 ！ 不然 真不知道 会 吃 出 什么 病来 ！
